test,depth,iteration,accepted,latency_ms,reason,chain_credentials,chain_size_bytes
chain_depth_sensitivity,2,56,True,0.783541,valid chain of delegation,2,1678
chain_depth_sensitivity,2,57,True,0.771417,valid chain of delegation,2,1678
chain_depth_sensitivity,2,58,True,0.737833,valid chain of delegation,2,1678
chain_depth_sensitivity,2,59,True,0.759959,valid chain of delegation,2,1678
chain_depth_sensitivity,2,60,True,0.796791,valid chain of delegation,2,1678
chain_depth_sensitivity,2,61,True,0.792,valid chain of delegation,2,1678
chain_depth_sensitivity,2,62,True,0.77725,valid chain of delegation,2,1678
chain_depth_sensitivity,2,63,True,0.755333,valid chain of delegation,2,1678
chain_depth_sensitivity,2,64,True,0.769625,valid chain of delegation,2,1678
chain_depth_sensitivity,2,65,True,0.751625,valid chain of delegation,2,1678
chain_depth_sensitivity,2,66,True,0.750916,valid chain of delegation,2,1678
chain_depth_sensitivity,2,67,True,0.773375,valid chain of delegation,2,1678
chain_depth_sensitivity,2,68,True,0.78825,valid chain of delegation,2,1678
chain_depth_sensitivity,2,69,True,0.763959,valid chain of delegation,2,1678
chain_depth_sensitivity,2,70,True,0.769333,valid chain of delegation,2,1678
chain_depth_sensitivity,2,71,True,0.799417,valid chain of delegation,2,1678
chain_depth_sensitivity,2,72,True,0.817541,valid chain of delegation,2,1678
chain_depth_sensitivity,2,73,True,0.774042,valid chain of delegation,2,1678
chain_depth_sensitivity,2,74,True,0.792625,valid chain of delegation,2,1678
chain_depth_sensitivity,2,75,True,0.766625,valid chain of delegation,2,1678
chain_depth_sensitivity,2,76,True,0.766167,valid chain of delegation,2,1678
chain_depth_sensitivity,2,77,True,0.820666,valid chain of delegation,2,1678
chain_depth_sensitivity,2,78,True,0.765625,valid chain of delegation,2,1678
chain_depth_sensitivity,2,79,True,0.758083,valid chain of delegation,2,1678
chain_depth_sensitivity,2,80,True,0.774417,valid chain of delegation,2,1678
chain_depth_sensitivity,2,81,True,0.765166,valid chain of delegation,2,1678
chain_depth_sensitivity,2,82,True,0.798792,valid chain of delegation,2,1678
chain_depth_sensitivity,2,83,True,0.780917,valid chain of delegation,2,1678
