test,depth,iteration,accepted,latency_ms,reason,chain_credentials,chain_size_bytes
chain_depth_sensitivity,1,1,True,0.984917,valid chain of delegation,1,826
chain_depth_sensitivity,1,2,True,0.986542,valid chain of delegation,1,826
chain_depth_sensitivity,1,3,True,0.968542,valid chain of delegation,1,826
chain_depth_sensitivity,1,4,True,0.945917,valid chain of delegation,1,826
chain_depth_sensitivity,1,5,True,0.9575,valid chain of delegation,1,826
chain_depth_sensitivity,1,6,True,0.9865,valid chain of delegation,1,826
chain_depth_sensitivity,1,7,True,0.876667,valid chain of delegation,1,826
chain_depth_sensitivity,1,8,True,0.929542,valid chain of delegation,1,826
chain_depth_sensitivity,1,9,True,0.915708,valid chain of delegation,1,826
chain_depth_sensitivity,1,10,True,0.832292,valid chain of delegation,1,826
chain_depth_sensitivity,1,11,True,0.925334,valid chain of delegation,1,826
chain_depth_sensitivity,1,12,True,0.886542,valid chain of delegation,1,826
chain_depth_sensitivity,1,13,True,0.905375,valid chain of delegation,1,826
chain_depth_sensitivity,1,14,True,0.883334,valid chain of delegation,1,826
chain_depth_sensitivity,1,15,True,0.863,valid chain of delegation,1,826
chain_depth_sensitivity,1,16,True,0.837791,valid chain of delegation,1,826
chain_depth_sensitivity,1,17,True,0.797084,valid chain of delegation,1,826
chain_depth_sensitivity,1,18,True,0.884292,valid chain of delegation,1,826
chain_depth_sensitivity,1,19,True,0.872417,valid chain of delegation,1,826
chain_depth_sensitivity,1,20,True,0.844584,valid chain of delegation,1,826
chain_depth_sensitivity,1,21,True,0.838542,valid chain of delegation,1,826
chain_depth_sensitivity,1,22,True,0.847333,valid chain of delegation,1,826
chain_depth_sensitivity,1,23,True,0.78725,valid chain of delegation,1,826
chain_depth_sensitivity,1,24,True,0.7755,valid chain of delegation,1,826
chain_depth_sensitivity,1,25,True,0.788292,valid chain of delegation,1,826
chain_depth_sensitivity,1,26,True,0.855834,valid chain of delegation,1,826
chain_depth_sensitivity,1,27,True,0.821833,valid chain of delegation,1,826
chain_depth_sensitivity,1,28,True,0.818417,valid chain of delegation,1,826
chain_depth_sensitivity,1,29,True,0.827209,valid chain of delegation,1,826
chain_depth_sensitivity,1,30,True,0.811125,valid chain of delegation,1,826
chain_depth_sensitivity,1,31,True,0.807417,valid chain of delegation,1,826
chain_depth_sensitivity,1,32,True,0.823,valid chain of delegation,1,826
chain_depth_sensitivity,1,33,True,0.780209,valid chain of delegation,1,826
chain_depth_sensitivity,1,34,True,0.808458,valid chain of delegation,1,826
chain_depth_sensitivity,1,35,True,0.788625,valid chain of delegation,1,826
chain_depth_sensitivity,1,36,True,0.748125,valid chain of delegation,1,826
chain_depth_sensitivity,1,37,True,0.771041,valid chain of delegation,1,826
chain_depth_sensitivity,1,38,True,0.751417,valid chain of delegation,1,826
chain_depth_sensitivity,1,39,True,0.756625,valid chain of delegation,1,826
chain_depth_sensitivity,1,40,True,0.784959,valid chain of delegation,1,826
chain_depth_sensitivity,1,41,True,0.771542,valid chain of delegation,1,826
chain_depth_sensitivity,1,42,True,0.771708,valid chain of delegation,1,826
chain_depth_sensitivity,1,43,True,0.75675,valid chain of delegation,1,826
chain_depth_sensitivity,1,44,True,0.769083,valid chain of delegation,1,826
chain_depth_sensitivity,1,45,True,0.749917,valid chain of delegation,1,826
chain_depth_sensitivity,1,46,True,0.743667,valid chain of delegation,1,826
chain_depth_sensitivity,1,47,True,0.776459,valid chain of delegation,1,826
chain_depth_sensitivity,1,48,True,0.732958,valid chain of delegation,1,826
chain_depth_sensitivity,1,49,True,1.170708,valid chain of delegation,1,826
chain_depth_sensitivity,1,50,True,1.004917,valid chain of delegation,1,826
chain_depth_sensitivity,1,51,True,0.763458,valid chain of delegation,1,826
chain_depth_sensitivity,1,52,True,0.821917,valid chain of delegation,1,826
chain_depth_sensitivity,1,53,True,0.762084,valid chain of delegation,1,826
chain_depth_sensitivity,1,54,True,0.753541,valid chain of delegation,1,826
chain_depth_sensitivity,1,55,True,0.776959,valid chain of delegation,1,826
chain_depth_sensitivity,1,56,True,0.80575,valid chain of delegation,1,826
chain_depth_sensitivity,1,57,True,0.776666,valid chain of delegation,1,826
chain_depth_sensitivity,1,58,True,0.7,valid chain of delegation,1,826
chain_depth_sensitivity,1,59,True,0.697291,valid chain of delegation,1,826
chain_depth_sensitivity,1,60,True,0.688375,valid chain of delegation,1,826
chain_depth_sensitivity,1,61,True,0.706208,valid chain of delegation,1,826
chain_depth_sensitivity,1,62,True,0.698,valid chain of delegation,1,826
chain_depth_sensitivity,1,63,True,0.688166,valid chain of delegation,1,826
chain_depth_sensitivity,1,64,True,0.735708,valid chain of delegation,1,826
chain_depth_sensitivity,1,65,True,0.74625,valid chain of delegation,1,826
chain_depth_sensitivity,1,66,True,0.719167,valid chain of delegation,1,826
chain_depth_sensitivity,1,67,True,0.715125,valid chain of delegation,1,826
chain_depth_sensitivity,1,68,True,0.734834,valid chain of delegation,1,826
chain_depth_sensitivity,1,69,True,0.745167,valid chain of delegation,1,826
chain_depth_sensitivity,1,70,True,0.725125,valid chain of delegation,1,826
chain_depth_sensitivity,1,71,True,0.717916,valid chain of delegation,1,826
chain_depth_sensitivity,1,72,True,0.721541,valid chain of delegation,1,826
chain_depth_sensitivity,1,73,True,0.742959,valid chain of delegation,1,826
chain_depth_sensitivity,1,74,True,0.702083,valid chain of delegation,1,826
chain_depth_sensitivity,1,75,True,0.740875,valid chain of delegation,1,826
chain_depth_sensitivity,1,76,True,0.738417,valid chain of delegation,1,826
chain_depth_sensitivity,1,77,True,0.729416,valid chain of delegation,1,826
chain_depth_sensitivity,1,78,True,0.714417,valid chain of delegation,1,826
chain_depth_sensitivity,1,79,True,0.720959,valid chain of delegation,1,826
chain_depth_sensitivity,1,80,True,0.717583,valid chain of delegation,1,826
chain_depth_sensitivity,1,81,True,0.731125,valid chain of delegation,1,826
chain_depth_sensitivity,1,82,True,0.740541,valid chain of delegation,1,826
chain_depth_sensitivity,1,83,True,0.699417,valid chain of delegation,1,826
chain_depth_sensitivity,1,84,True,0.810084,valid chain of delegation,1,826
chain_depth_sensitivity,1,85,True,0.783,valid chain of delegation,1,826
chain_depth_sensitivity,1,86,True,0.7395,valid chain of delegation,1,826
chain_depth_sensitivity,1,87,True,0.711625,valid chain of delegation,1,826
chain_depth_sensitivity,1,88,True,0.693958,valid chain of delegation,1,826
