test,depth,iteration,accepted,latency_ms,reason,chain_credentials,chain_size_bytes
chain_depth_sensitivity,1,1,True,0.802875,valid chain of delegation,1,826
chain_depth_sensitivity,1,2,True,0.746458,valid chain of delegation,1,826
chain_depth_sensitivity,1,3,True,0.795791,valid chain of delegation,1,826
chain_depth_sensitivity,1,4,True,0.744208,valid chain of delegation,1,826
chain_depth_sensitivity,1,5,True,0.772875,valid chain of delegation,1,826
chain_depth_sensitivity,1,6,True,3.707083,valid chain of delegation,1,826
chain_depth_sensitivity,1,7,True,0.774958,valid chain of delegation,1,826
chain_depth_sensitivity,1,8,True,0.74975,valid chain of delegation,1,826
chain_depth_sensitivity,1,9,True,0.753834,valid chain of delegation,1,826
chain_depth_sensitivity,1,10,True,0.742083,valid chain of delegation,1,826
chain_depth_sensitivity,1,11,True,0.748208,valid chain of delegation,1,826
chain_depth_sensitivity,1,12,True,0.748,valid chain of delegation,1,826
chain_depth_sensitivity,1,13,True,2.5975,valid chain of delegation,1,826
chain_depth_sensitivity,1,14,True,0.796792,valid chain of delegation,1,826
chain_depth_sensitivity,1,15,True,0.746292,valid chain of delegation,1,826
chain_depth_sensitivity,1,16,True,0.705792,valid chain of delegation,1,826
chain_depth_sensitivity,1,17,True,0.754292,valid chain of delegation,1,826
chain_depth_sensitivity,1,18,True,1.635208,valid chain of delegation,1,826
chain_depth_sensitivity,1,19,True,0.945875,valid chain of delegation,1,826
chain_depth_sensitivity,1,20,True,0.778916,valid chain of delegation,1,826
chain_depth_sensitivity,1,21,True,0.776083,valid chain of delegation,1,826
chain_depth_sensitivity,1,22,True,0.818416,valid chain of delegation,1,826
chain_depth_sensitivity,1,23,True,0.886959,valid chain of delegation,1,826
chain_depth_sensitivity,1,24,True,0.797875,valid chain of delegation,1,826
chain_depth_sensitivity,1,25,True,0.747625,valid chain of delegation,1,826
chain_depth_sensitivity,1,26,True,0.784208,valid chain of delegation,1,826
chain_depth_sensitivity,1,27,True,0.748042,valid chain of delegation,1,826
chain_depth_sensitivity,1,28,True,1.61975,valid chain of delegation,1,826
chain_depth_sensitivity,1,29,True,0.849917,valid chain of delegation,1,826
chain_depth_sensitivity,1,30,True,0.737708,valid chain of delegation,1,826
chain_depth_sensitivity,1,31,True,0.7485,valid chain of delegation,1,826
chain_depth_sensitivity,1,32,True,0.74025,valid chain of delegation,1,826
chain_depth_sensitivity,1,33,True,2.478375,valid chain of delegation,1,826
chain_depth_sensitivity,1,34,True,0.865292,valid chain of delegation,1,826
chain_depth_sensitivity,1,35,True,0.754916,valid chain of delegation,1,826
chain_depth_sensitivity,1,36,True,0.742125,valid chain of delegation,1,826
chain_depth_sensitivity,1,37,True,0.734375,valid chain of delegation,1,826
chain_depth_sensitivity,1,38,True,0.743333,valid chain of delegation,1,826
chain_depth_sensitivity,1,39,True,0.73525,valid chain of delegation,1,826
chain_depth_sensitivity,1,40,True,0.737791,valid chain of delegation,1,826
chain_depth_sensitivity,1,41,True,0.744708,valid chain of delegation,1,826
chain_depth_sensitivity,1,42,True,0.73325,valid chain of delegation,1,826
chain_depth_sensitivity,1,43,True,0.715292,valid chain of delegation,1,826
chain_depth_sensitivity,1,44,True,0.719291,valid chain of delegation,1,826
chain_depth_sensitivity,1,45,True,0.696959,valid chain of delegation,1,826
chain_depth_sensitivity,1,46,True,2.649875,valid chain of delegation,1,826
chain_depth_sensitivity,1,47,True,0.719708,valid chain of delegation,1,826
chain_depth_sensitivity,1,48,True,0.7105,valid chain of delegation,1,826
chain_depth_sensitivity,1,49,True,0.708834,valid chain of delegation,1,826
chain_depth_sensitivity,1,50,True,0.705625,valid chain of delegation,1,826
chain_depth_sensitivity,1,51,True,0.702,valid chain of delegation,1,826
chain_depth_sensitivity,1,52,True,0.711292,valid chain of delegation,1,826
chain_depth_sensitivity,1,53,True,0.723333,valid chain of delegation,1,826
