category,case,trial,expected_accepted,accepted,reason,expected_failed_check,observed_failed_check,leaf_signature_valid,latency_ms,passed
signature_tampering,action_field,117,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.838667,True
signature_tampering,resource_field,118,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8275,True
signature_tampering,validity_field,119,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.81925,True
signature_tampering,depth_field,120,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.796417,True
signature_tampering,scope_field,121,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.848,True
signature_tampering,action_field,122,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.836625,True
signature_tampering,resource_field,123,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.837458,True
signature_tampering,validity_field,124,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.812833,True
signature_tampering,depth_field,125,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.839792,True
signature_tampering,scope_field,126,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.808792,True
signature_tampering,action_field,127,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.815459,True
signature_tampering,resource_field,128,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.813667,True
signature_tampering,validity_field,129,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.823709,True
signature_tampering,depth_field,130,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.828708,True
signature_tampering,scope_field,131,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.887708,True
signature_tampering,action_field,132,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.806083,True
signature_tampering,resource_field,133,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.851125,True
signature_tampering,validity_field,134,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.829541,True
signature_tampering,depth_field,135,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.81125,True
signature_tampering,scope_field,136,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.812125,True
signature_tampering,action_field,137,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.798625,True
signature_tampering,resource_field,138,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.820625,True
signature_tampering,validity_field,139,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.805166,True
signature_tampering,depth_field,140,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.792542,True
signature_tampering,scope_field,141,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.815709,True
signature_tampering,action_field,142,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.824959,True
signature_tampering,resource_field,143,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.830625,True
signature_tampering,validity_field,144,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.819042,True
signature_tampering,depth_field,145,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.792041,True
signature_tampering,scope_field,146,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.796625,True
signature_tampering,action_field,147,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.852708,True
signature_tampering,resource_field,148,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.809084,True
signature_tampering,validity_field,149,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.824375,True
signature_tampering,depth_field,150,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.816166,True
signature_tampering,scope_field,151,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.89925,True
signature_tampering,action_field,152,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.812917,True
signature_tampering,resource_field,153,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.84375,True
signature_tampering,validity_field,154,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.828084,True
signature_tampering,depth_field,155,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.885209,True
signature_tampering,scope_field,156,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.851708,True
signature_tampering,action_field,157,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.808084,True
signature_tampering,resource_field,158,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.832458,True
signature_tampering,validity_field,159,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.848416,True
signature_tampering,depth_field,160,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.829334,True
signature_tampering,scope_field,161,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.81225,True
signature_tampering,action_field,162,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.784792,True
signature_tampering,resource_field,163,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.828875,True
signature_tampering,validity_field,164,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.791083,True
signature_tampering,depth_field,165,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.800583,True
signature_tampering,scope_field,166,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.771083,True
signature_tampering,action_field,167,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.792042,True
signature_tampering,resource_field,168,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.805166,True
signature_tampering,validity_field,169,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.76875,True
signature_tampering,depth_field,170,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.782166,True
signature_tampering,scope_field,171,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.815083,True
signature_tampering,action_field,172,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.819334,True
signature_tampering,resource_field,173,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.811625,True
signature_tampering,validity_field,174,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.812,True
signature_tampering,depth_field,175,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.83575,True
signature_tampering,scope_field,176,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.852,True
signature_tampering,action_field,177,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.791917,True
signature_tampering,resource_field,178,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.835041,True
signature_tampering,validity_field,179,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.835708,True
signature_tampering,depth_field,180,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.812666,True
signature_tampering,scope_field,181,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.854125,True
signature_tampering,action_field,182,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.804083,True
signature_tampering,resource_field,183,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8065,True
signature_tampering,validity_field,184,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.813042,True
signature_tampering,depth_field,185,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.771791,True
signature_tampering,scope_field,186,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.808709,True
signature_tampering,action_field,187,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8325,True
signature_tampering,resource_field,188,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.845208,True
signature_tampering,validity_field,189,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.824333,True
signature_tampering,depth_field,190,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.827292,True
signature_tampering,scope_field,191,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.836333,True
signature_tampering,action_field,192,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.858,True
signature_tampering,resource_field,193,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.814833,True
signature_tampering,validity_field,194,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.828041,True
signature_tampering,depth_field,195,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.83,True
signature_tampering,scope_field,196,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.821584,True
signature_tampering,action_field,197,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.818042,True
signature_tampering,resource_field,198,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.814583,True
signature_tampering,validity_field,199,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.81525,True
signature_tampering,depth_field,200,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.812791,True
signature_tampering,scope_field,201,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.779708,True
signature_tampering,action_field,202,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.784417,True
signature_tampering,resource_field,203,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.828709,True
signature_tampering,validity_field,204,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.866334,True
signature_tampering,depth_field,205,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.796542,True
signature_tampering,scope_field,206,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.814666,True
signature_tampering,action_field,207,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.822875,True
signature_tampering,resource_field,208,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.840459,True
signature_tampering,validity_field,209,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.816042,True
signature_tampering,depth_field,210,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.78225,True
signature_tampering,scope_field,211,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.808625,True
signature_tampering,action_field,212,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.834834,True
signature_tampering,resource_field,213,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.811958,True
signature_tampering,validity_field,214,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.819709,True
signature_tampering,depth_field,215,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.838667,True
signature_tampering,scope_field,216,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.834959,True
signature_tampering,action_field,217,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.80625,True
signature_tampering,resource_field,218,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.785125,True
signature_tampering,validity_field,219,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.820959,True
signature_tampering,depth_field,220,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.85425,True
signature_tampering,scope_field,221,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.827417,True
signature_tampering,action_field,222,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.819125,True
signature_tampering,resource_field,223,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8205,True
signature_tampering,validity_field,224,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.791334,True
signature_tampering,depth_field,225,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.836917,True
signature_tampering,scope_field,226,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.823625,True
signature_tampering,action_field,227,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.817667,True
signature_tampering,resource_field,228,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.838167,True
signature_tampering,validity_field,229,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.82475,True
signature_tampering,depth_field,230,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.801167,True
signature_tampering,scope_field,231,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.783042,True
signature_tampering,action_field,232,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.808208,True
signature_tampering,resource_field,233,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.793292,True
signature_tampering,validity_field,234,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.776958,True
signature_tampering,depth_field,235,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.803375,True
signature_tampering,scope_field,236,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.801917,True
signature_tampering,action_field,237,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.830959,True
signature_tampering,resource_field,238,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8185,True
signature_tampering,validity_field,239,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.836959,True
signature_tampering,depth_field,240,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.796125,True
signature_tampering,scope_field,241,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.830667,True
signature_tampering,action_field,242,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.809541,True
signature_tampering,resource_field,243,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.816958,True
signature_tampering,validity_field,244,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.853125,True
signature_tampering,depth_field,245,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.77425,True
signature_tampering,scope_field,246,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.809416,True
signature_tampering,action_field,247,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.836875,True
signature_tampering,resource_field,248,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8725,True
signature_tampering,validity_field,249,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.811166,True
signature_tampering,depth_field,250,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.798958,True
signature_tampering,scope_field,251,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.783209,True
signature_tampering,action_field,252,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.851333,True
signature_tampering,resource_field,253,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,1.040709,True
signature_tampering,validity_field,254,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.837708,True
signature_tampering,depth_field,255,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.815375,True
signature_tampering,scope_field,256,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.892083,True
signature_tampering,action_field,257,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.824167,True
signature_tampering,resource_field,258,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.809917,True
signature_tampering,validity_field,259,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.8095,True
signature_tampering,depth_field,260,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.869083,True
signature_tampering,scope_field,261,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.844208,True
signature_tampering,action_field,262,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.817542,True
signature_tampering,resource_field,263,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.807959,True
signature_tampering,validity_field,264,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.806791,True
signature_tampering,depth_field,265,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.794084,True
signature_tampering,scope_field,266,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.768375,True
signature_tampering,action_field,267,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.798,True
signature_tampering,resource_field,268,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.867792,True
signature_tampering,validity_field,269,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.814333,True
signature_tampering,depth_field,270,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.81275,True
signature_tampering,scope_field,271,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.853542,True
signature_tampering,action_field,272,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.785333,True
signature_tampering,resource_field,273,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.808167,True
signature_tampering,validity_field,274,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.813834,True
signature_tampering,depth_field,275,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.814542,True
signature_tampering,scope_field,276,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.871292,True
signature_tampering,action_field,277,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.835917,True
signature_tampering,resource_field,278,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.823,True
signature_tampering,validity_field,279,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.85325,True
signature_tampering,depth_field,280,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.843417,True
signature_tampering,scope_field,281,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.815083,True
signature_tampering,action_field,282,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.801042,True
signature_tampering,resource_field,283,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.790583,True
signature_tampering,validity_field,284,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.80475,True
signature_tampering,depth_field,285,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.819625,True
signature_tampering,scope_field,286,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.782875,True
signature_tampering,action_field,287,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.793584,True
signature_tampering,resource_field,288,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.800708,True
signature_tampering,validity_field,289,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,1.047083,True
signature_tampering,depth_field,290,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,1.109,True
signature_tampering,scope_field,291,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.874125,True
signature_tampering,action_field,292,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.857791,True
signature_tampering,resource_field,293,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,1.1655,True
signature_tampering,validity_field,294,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,1.401167,True
signature_tampering,depth_field,295,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.907334,True
signature_tampering,scope_field,296,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.896708,True
signature_tampering,action_field,297,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.835791,True
signature_tampering,resource_field,298,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.845416,True
signature_tampering,validity_field,299,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.938042,True
signature_tampering,depth_field,300,False,False,invalid delegation credential at position 3,dc_3_signature_valid,dc_3_signature_valid,False,0.824125,True
malformed_chain,missing_middle,1,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.775041,True
malformed_chain,reordered_chain,2,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.993083,True
malformed_chain,duplicate_leaf,3,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.883916,True
malformed_chain,wrong_parent_link,4,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.825541,True
malformed_chain,missing_required_claim,5,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.777792,True
malformed_chain,missing_middle,6,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.799917,True
malformed_chain,reordered_chain,7,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.848958,True
malformed_chain,duplicate_leaf,8,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.8215,True
malformed_chain,wrong_parent_link,9,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.850542,True
malformed_chain,missing_required_claim,10,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.815666,True
malformed_chain,missing_middle,11,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.793375,True
malformed_chain,reordered_chain,12,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.839791,True
malformed_chain,duplicate_leaf,13,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.835959,True
malformed_chain,wrong_parent_link,14,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.854125,True
malformed_chain,missing_required_claim,15,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,1.110625,True
malformed_chain,missing_middle,16,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.884208,True
malformed_chain,reordered_chain,17,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.813959,True
malformed_chain,duplicate_leaf,18,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.822,True
malformed_chain,wrong_parent_link,19,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,1.095417,True
malformed_chain,missing_required_claim,20,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,1.006917,True
malformed_chain,missing_middle,21,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.889666,True
malformed_chain,reordered_chain,22,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.826167,True
malformed_chain,duplicate_leaf,23,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.866208,True
malformed_chain,wrong_parent_link,24,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.831875,True
malformed_chain,missing_required_claim,25,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.804542,True
malformed_chain,missing_middle,26,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.752125,True
malformed_chain,reordered_chain,27,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.80275,True
malformed_chain,duplicate_leaf,28,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.850125,True
malformed_chain,wrong_parent_link,29,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.899875,True
malformed_chain,missing_required_claim,30,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.75925,True
malformed_chain,missing_middle,31,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.776667,True
malformed_chain,reordered_chain,32,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.816708,True
malformed_chain,duplicate_leaf,33,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.814417,True
malformed_chain,wrong_parent_link,34,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.827709,True
malformed_chain,missing_required_claim,35,False,False,malformed delegation credential at position 3,dc_3_required_claims_present,dc_3_required_claims_present,,0.76775,True
malformed_chain,missing_middle,36,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,,0.778417,True
malformed_chain,reordered_chain,37,False,False,chain constraint failed between DC_1 and DC_2,continuity_1_2,continuity_1_2,True,0.868541,True
malformed_chain,duplicate_leaf,38,False,False,invalid delegation credential at position 3,dc_3_id_unique,dc_3_id_unique,True,0.806375,True
malformed_chain,wrong_parent_link,39,False,False,chain constraint failed between DC_2 and DC_3,parent_link_2_3,parent_link_2_3,True,0.847833,True
