session,test,depth,iteration,accepted,latency_ms,reason,chain_credentials,chain_size_bytes
02,chain_depth_sensitivity,2,86,True,0.773,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,87,True,0.8045,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,88,True,0.818292,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,89,True,0.777584,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,90,True,0.785083,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,91,True,0.780417,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,92,True,0.791459,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,93,True,0.830916,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,94,True,0.776833,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,95,True,0.791292,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,96,True,0.827292,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,97,True,0.802334,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,98,True,0.840709,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,99,True,0.861625,valid chain of delegation,2,1678
02,chain_depth_sensitivity,2,100,True,0.823208,valid chain of delegation,2,1678
02,chain_depth_sensitivity,3,1,True,0.901667,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,2,True,0.864791,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,3,True,0.865167,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,4,True,0.860333,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,5,True,0.82975,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,6,True,0.836083,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,7,True,0.871042,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,8,True,0.854917,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,9,True,0.856166,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,10,True,0.868125,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,11,True,0.914667,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,12,True,0.850917,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,13,True,0.881709,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,14,True,0.891208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,15,True,0.821542,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,16,True,0.83875,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,17,True,0.849416,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,18,True,0.856208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,19,True,0.844458,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,20,True,0.850125,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,21,True,0.857541,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,22,True,0.8335,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,23,True,0.919042,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,24,True,0.90525,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,25,True,0.900375,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,26,True,0.852416,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,27,True,0.860292,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,28,True,0.859833,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,29,True,0.860334,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,30,True,0.8545,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,31,True,0.813167,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,32,True,0.831333,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,33,True,0.832875,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,34,True,0.882042,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,35,True,0.833333,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,36,True,0.844667,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,37,True,0.870625,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,38,True,0.854792,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,39,True,0.815458,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,40,True,0.838166,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,41,True,0.796625,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,42,True,0.870916,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,43,True,0.851334,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,44,True,0.864041,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,45,True,2.028458,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,46,True,4.552375,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,47,True,1.350208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,48,True,0.927667,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,49,True,1.021709,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,50,True,1.002625,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,51,True,0.95225,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,52,True,0.861166,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,53,True,2.344375,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,54,True,2.376917,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,55,True,1.683958,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,56,True,1.030208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,57,True,1.008167,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,58,True,0.978333,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,59,True,0.943375,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,60,True,1.188667,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,61,True,0.909875,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,62,True,0.921458,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,63,True,0.887125,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,64,True,0.89875,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,65,True,0.877708,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,66,True,0.885417,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,67,True,1.121542,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,68,True,1.337459,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,69,True,0.947333,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,70,True,0.863375,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,71,True,0.847666,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,72,True,0.856959,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,73,True,0.949459,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,74,True,0.891459,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,75,True,1.059125,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,76,True,0.881583,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,77,True,0.852916,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,78,True,0.84625,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,79,True,0.863208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,80,True,0.886542,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,81,True,0.857917,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,82,True,0.855583,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,83,True,0.900292,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,84,True,0.837666,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,85,True,0.816208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,86,True,0.815875,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,87,True,0.862041,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,88,True,0.831167,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,89,True,0.839417,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,90,True,0.806083,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,91,True,0.873208,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,92,True,0.844917,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,93,True,0.8735,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,94,True,0.863,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,95,True,0.823666,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,96,True,0.856666,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,97,True,0.8565,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,98,True,0.821792,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,99,True,0.81425,valid chain of delegation,3,2530
02,chain_depth_sensitivity,3,100,True,0.792125,valid chain of delegation,3,2530
02,chain_depth_sensitivity,5,1,True,1.004583,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,2,True,0.963541,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,3,True,1.009417,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,4,True,0.997416,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,5,True,0.965375,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,6,True,0.9995,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,7,True,1.017833,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,8,True,0.966666,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,9,True,1.037792,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,10,True,0.974708,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,11,True,0.950208,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,12,True,1.046791,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,13,True,0.997917,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,14,True,1.002,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,15,True,1.017208,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,16,True,0.972334,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,17,True,0.951833,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,18,True,1.0125,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,19,True,0.986416,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,20,True,0.958917,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,21,True,1.008042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,22,True,0.964667,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,23,True,0.95425,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,24,True,1.05125,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,25,True,0.964292,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,26,True,0.964042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,27,True,1.006583,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,28,True,0.975542,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,29,True,0.960125,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,30,True,1.004208,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,31,True,0.983625,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,32,True,0.955458,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,33,True,0.995792,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,34,True,0.970708,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,35,True,0.954166,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,36,True,0.951958,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,37,True,0.997542,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,38,True,0.952833,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,39,True,0.972125,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,40,True,1.033708,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,41,True,0.9835,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,42,True,0.996292,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,43,True,1.010958,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,44,True,0.996208,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,45,True,0.984084,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,46,True,0.983334,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,47,True,0.944625,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,48,True,1.06725,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,49,True,0.98025,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,50,True,1.105,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,51,True,1.034667,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,52,True,1.125708,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,53,True,1.032292,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,54,True,1.395666,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,55,True,1.5115,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,56,True,1.137958,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,57,True,0.967667,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,58,True,1.015,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,59,True,1.059375,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,60,True,1.114042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,61,True,2.197958,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,62,True,1.347667,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,63,True,1.187083,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,64,True,1.299041,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,65,True,1.17075,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,66,True,1.188792,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,67,True,1.415667,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,68,True,1.419708,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,69,True,1.26975,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,70,True,1.139042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,71,True,1.079,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,72,True,1.096542,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,73,True,1.392084,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,74,True,1.492541,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,75,True,1.164625,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,76,True,1.125416,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,77,True,1.071917,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,78,True,1.341667,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,79,True,1.23525,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,80,True,1.424208,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,81,True,1.362209,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,82,True,1.257417,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,83,True,1.091875,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,84,True,1.056916,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,85,True,1.090333,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,86,True,1.146042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,87,True,1.345,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,88,True,1.245584,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,89,True,1.164042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,90,True,1.183625,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,91,True,1.163792,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,92,True,1.213333,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,93,True,1.235625,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,94,True,1.732583,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,95,True,1.427625,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,96,True,1.060708,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,97,True,2.166208,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,98,True,1.203792,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,99,True,1.04225,valid chain of delegation,5,4234
02,chain_depth_sensitivity,5,100,True,1.067042,valid chain of delegation,5,4234
02,chain_depth_sensitivity,10,1,True,1.532459,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,2,True,1.381167,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,3,True,1.370084,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,4,True,1.416875,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,5,True,1.394959,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,6,True,1.384625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,7,True,1.416666,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,8,True,1.400583,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,9,True,1.392708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,10,True,1.345458,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,11,True,1.400042,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,12,True,1.478709,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,13,True,1.352625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,14,True,1.32125,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,15,True,1.301,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,16,True,1.324292,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,17,True,1.3345,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,18,True,1.318542,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,19,True,1.291875,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,20,True,1.317625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,21,True,1.350667,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,22,True,1.32275,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,23,True,1.424959,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,24,True,1.412541,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,25,True,1.317542,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,26,True,1.354792,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,27,True,1.319708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,28,True,1.325042,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,29,True,1.291583,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,30,True,1.379125,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,31,True,1.359875,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,32,True,1.313333,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,33,True,1.311666,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,34,True,1.348167,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,35,True,1.323625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,36,True,1.339083,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,37,True,1.303125,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,38,True,1.635917,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,39,True,1.460458,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,40,True,1.632,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,41,True,1.738916,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,42,True,1.875708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,43,True,1.850209,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,44,True,1.745666,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,45,True,1.632667,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,46,True,1.388666,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,47,True,1.29825,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,48,True,1.685708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,49,True,1.718084,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,50,True,1.398042,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,51,True,1.596834,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,52,True,1.339708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,53,True,1.284333,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,54,True,1.315417,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,55,True,1.348625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,56,True,1.380708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,57,True,1.312584,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,58,True,1.308625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,59,True,1.278167,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,60,True,1.347917,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,61,True,1.326667,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,62,True,1.30675,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,63,True,1.286,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,64,True,1.327125,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,65,True,1.356792,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,66,True,1.320166,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,67,True,1.544375,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,68,True,1.421167,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,69,True,1.31625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,70,True,1.2915,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,71,True,1.429666,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,72,True,1.360292,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,73,True,1.306083,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,74,True,1.479041,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,75,True,1.392084,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,76,True,1.292416,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,77,True,1.360625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,78,True,1.336208,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,79,True,1.316625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,80,True,1.334542,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,81,True,1.341958,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,82,True,1.305625,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,83,True,1.375458,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,84,True,1.332708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,85,True,1.288375,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,86,True,1.32525,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,87,True,1.436,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,88,True,1.343417,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,89,True,1.372958,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,90,True,1.345708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,91,True,1.323708,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,92,True,1.332583,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,93,True,1.336375,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,94,True,1.351083,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,95,True,1.310501,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,96,True,1.343584,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,97,True,1.3355,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,98,True,1.341375,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,99,True,1.31175,valid chain of delegation,10,8538
02,chain_depth_sensitivity,10,100,True,1.36475,valid chain of delegation,10,8538
03,chain_depth_sensitivity,1,1,True,0.984917,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,2,True,0.986542,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,3,True,0.968542,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,4,True,0.945917,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,5,True,0.9575,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,6,True,0.9865,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,7,True,0.876667,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,8,True,0.929542,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,9,True,0.915708,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,10,True,0.832292,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,11,True,0.925334,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,12,True,0.886542,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,13,True,0.905375,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,14,True,0.883334,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,15,True,0.863,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,16,True,0.837791,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,17,True,0.797084,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,18,True,0.884292,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,19,True,0.872417,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,20,True,0.844584,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,21,True,0.838542,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,22,True,0.847333,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,23,True,0.78725,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,24,True,0.7755,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,25,True,0.788292,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,26,True,0.855834,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,27,True,0.821833,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,28,True,0.818417,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,29,True,0.827209,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,30,True,0.811125,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,31,True,0.807417,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,32,True,0.823,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,33,True,0.780209,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,34,True,0.808458,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,35,True,0.788625,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,36,True,0.748125,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,37,True,0.771041,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,38,True,0.751417,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,39,True,0.756625,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,40,True,0.784959,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,41,True,0.771542,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,42,True,0.771708,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,43,True,0.75675,valid chain of delegation,1,826
03,chain_depth_sensitivity,1,44,True,0.769083,valid chain of delegation,1,826
