session,system,source_commit,depth,iteration,accepted,latency_ms,proof_bytes
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,1,true,3.746209000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,2,true,3.683000000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,3,true,3.577833000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,4,true,3.506083000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,5,true,3.563417000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,6,true,3.561625000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,7,true,3.563625000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,8,true,3.429708000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,9,true,3.355916000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,10,true,3.146625000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,11,true,3.085666000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,12,true,3.161958000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,13,true,3.145167000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,14,true,3.155334000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,15,true,3.161000000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,16,true,3.263750000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,17,true,3.418958000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,18,true,3.449292000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,19,true,3.267083000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,20,true,3.129500000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,21,true,3.170583000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,22,true,3.150708000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,23,true,3.157166000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,24,true,3.134958000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,25,true,3.153542000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,26,true,3.179750000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,27,true,3.164750000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,28,true,3.371708000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,29,true,3.146500000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,30,true,3.146666000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,31,true,3.160167000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,32,true,3.148709000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,33,true,3.191959000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,34,true,3.232584000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,35,true,3.180792000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,36,true,3.397167000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,37,true,3.330417000,49026
08,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,38,true,3.189500000,49026
