session,system,source_commit,depth,iteration,accepted,latency_ms,proof_bytes
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,1,true,3.627917000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,2,true,3.522417000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,3,true,3.404041000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,4,true,3.353458000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,5,true,3.314792000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,6,true,3.480875000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,7,true,3.605458000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,8,true,3.132625000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,9,true,3.102875000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,10,true,3.078250000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,11,true,3.100750000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,12,true,3.167000000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,13,true,3.059125000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,14,true,3.023000000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,15,true,3.212583000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,16,true,3.167167000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,17,true,3.113334000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,18,true,3.130584000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,19,true,3.188500000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,20,true,3.136666000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,21,true,3.154958000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,22,true,2.975625000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,23,true,3.061500000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,24,true,3.148083000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,25,true,3.156291000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,26,true,3.243291000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,27,true,3.138166000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,28,true,3.111917000,49026
09,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,29,true,3.142167000,49026
