session,system,source_commit,depth,iteration,accepted,latency_ms,proof_bytes
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,1,true,3.245917000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,2,true,3.284833000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,3,true,3.633166000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,4,true,3.466000000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,5,true,3.309625000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,6,true,3.219333000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,7,true,3.116958000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,8,true,3.103875000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,9,true,3.528250000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,10,true,3.278417000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,11,true,3.130708000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,12,true,3.358208000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,13,true,3.459750000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,14,true,3.558875000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,15,true,3.402916000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,16,true,3.329542000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,17,true,3.333584000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,18,true,3.274667000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,19,true,3.318167000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,20,true,3.304292000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,21,true,3.284292000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,22,true,3.212709000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,23,true,3.228334000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,24,true,3.201583000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,25,true,3.233083000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,26,true,3.239458000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,27,true,3.260000000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,28,true,3.260167000,49026
06,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,29,true,3.160375000,49026
