session,system,source_commit,depth,iteration,accepted,latency_ms,proof_bytes
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,1,true,3.394583000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,2,true,3.258666000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,3,true,3.232542000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,4,true,3.263750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,5,true,3.506042000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,6,true,3.454708000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,7,true,3.507583000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,8,true,3.219291000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,9,true,3.276000000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,10,true,3.237208000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,11,true,3.181917000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,12,true,3.253584000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,13,true,3.266250000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,14,true,3.562833000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,15,true,3.362209000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,16,true,3.301125000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,17,true,3.277542000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,18,true,3.169333000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,19,true,3.027666000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,20,true,3.069000000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,21,true,3.101834000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,22,true,3.073959000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,23,true,3.121750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,24,true,3.127083000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,25,true,3.123917000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,26,true,3.292958000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,27,true,3.291583000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,28,true,3.372375000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,29,true,3.230042000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,30,true,3.428459000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,31,true,3.577708000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,32,true,3.600250000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,33,true,3.462208000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,34,true,3.445000000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,35,true,3.264791000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,36,true,3.300291000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,37,true,3.323958000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,38,true,3.167625000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,39,true,3.163084000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,40,true,3.218750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,41,true,3.146250000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,42,true,3.150166000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,43,true,3.127417000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,44,true,3.146625000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,45,true,3.131708000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,46,true,3.293625000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,47,true,3.473584000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,48,true,3.175833000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,49,true,3.207208000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,50,true,3.051375000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,51,true,3.024666000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,52,true,3.065917000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,53,true,3.085250000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,54,true,3.078500000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,55,true,3.208125000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,56,true,3.268375000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,57,true,3.263583000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,58,true,3.174334000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,59,true,3.096417000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,60,true,3.123792000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,61,true,3.082541000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,62,true,3.119792000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,63,true,3.148917000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,64,true,3.122333000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,65,true,3.117000000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,66,true,3.128750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,67,true,3.143083000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,68,true,3.351417000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,69,true,3.336000000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,70,true,3.152667000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,71,true,3.132709000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,72,true,3.149917000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,73,true,3.031000000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,74,true,3.038667000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,75,true,3.116708000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,76,true,3.108167000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,77,true,3.083333000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,78,true,3.077208000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,79,true,3.198750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,80,true,3.148958000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,81,true,3.113750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,82,true,3.102208000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,83,true,3.094166000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,84,true,3.141958000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,85,true,3.081583000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,86,true,3.135667000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,87,true,3.126375000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,88,true,3.241291000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,89,true,3.248750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,90,true,3.136750000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,91,true,3.103583000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,92,true,3.135791000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,93,true,3.233041000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,94,true,3.145292000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,95,true,3.102792000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,96,true,3.067833000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,97,true,3.158084000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,98,true,3.282042000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,99,true,3.242917000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,100,true,3.142625000,49026
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,2,1,true,4.818750000,96035
03,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,2,2,true,4.989416000,96035
