session,system,source_commit,depth,iteration,accepted,latency_ms,proof_bytes
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,1,true,3.696333000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,2,true,3.559334000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,3,true,3.510250000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,4,true,3.438958000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,5,true,3.581708000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,6,true,3.347375000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,7,true,3.340334000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,8,true,3.331834000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,9,true,3.356167000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,10,true,3.547500000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,11,true,3.117000000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,12,true,3.204125000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,13,true,3.094209000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,14,true,3.292083000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,15,true,3.246833000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,16,true,3.075000000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,17,true,3.083500000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,18,true,3.350250000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,19,true,3.361500000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,20,true,3.249750000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,21,true,3.212584000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,22,true,3.169917000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,23,true,3.170542000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,24,true,3.148791000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,25,true,3.272208000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,26,true,3.142083000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,27,true,3.132708000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,28,true,3.183166000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,29,true,3.160833000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,30,true,3.611750000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,31,true,3.303250000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,32,true,3.140000000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,33,true,3.152666000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,34,true,3.122708000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,35,true,3.126417000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,36,true,3.144542000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,37,true,3.135791000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,38,true,3.127500000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,39,true,3.155917000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,40,true,3.365459000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,41,true,3.117834000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,42,true,3.093042000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,43,true,3.129333000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,44,true,3.148292000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,45,true,3.148125000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,46,true,3.163417000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,47,true,3.133500000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,48,true,3.276917000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,49,true,3.258000000,49026
05,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,50,true,3.234959000,49026
