session,system,source_commit,depth,iteration,accepted,latency_ms,proof_bytes
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,1,true,3.860709000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,2,true,3.727042000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,3,true,3.587833000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,4,true,3.526125000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,5,true,3.583000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,6,true,3.543042000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,7,true,3.401417000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,8,true,3.516292000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,9,true,3.602209000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,10,true,3.382292000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,11,true,3.102083000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,12,true,3.064083000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,13,true,3.053500000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,14,true,3.064083000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,15,true,3.040834000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,16,true,2.996792000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,17,true,3.062542000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,18,true,3.075750000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,19,true,3.169792000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,20,true,3.248084000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,21,true,3.245875000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,22,true,3.081583000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,23,true,3.055000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,24,true,3.073250000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,25,true,3.055750000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,26,true,3.077584000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,27,true,3.063000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,28,true,3.117792000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,29,true,3.035583000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,30,true,3.047250000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,31,true,3.122750000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,32,true,3.328208000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,33,true,3.087459000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,34,true,3.105917000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,35,true,3.130875000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,36,true,3.099083000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,37,true,3.044042000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,38,true,3.034167000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,39,true,3.072583000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,40,true,3.149917000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,41,true,3.148292000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,42,true,3.119834000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,43,true,3.030833000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,44,true,3.035792000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,45,true,3.009417000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,46,true,3.052084000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,47,true,3.027958000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,48,true,3.106333000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,49,true,3.072583000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,50,true,3.059709000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,51,true,3.156500000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,52,true,3.198333000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,53,true,3.078333000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,54,true,3.051708000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,55,true,3.086125000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,56,true,3.075667000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,57,true,3.047250000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,58,true,3.071000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,59,true,3.066208000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,60,true,3.168250000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,61,true,3.122417000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,62,true,3.151000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,63,true,3.270584000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,64,true,3.319708000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,65,true,3.146000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,66,true,3.065791000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,67,true,3.135500000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,68,true,3.063667000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,69,true,3.097625000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,70,true,3.067375000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,71,true,3.081666000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,72,true,3.087416000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,73,true,3.066583000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,74,true,3.167041000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,75,true,3.200416000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,76,true,3.072000000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,77,true,3.113125000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,78,true,3.086250000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,79,true,3.034667000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,80,true,3.043417000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,81,true,3.090292000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,82,true,3.098209000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,83,true,3.235292000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,84,true,3.177625000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,85,true,3.033084000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,86,true,3.059042000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,87,true,3.045500000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,88,true,3.140833000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,89,true,3.079792000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,90,true,3.144709000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,91,true,3.137250000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,92,true,3.181083000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,93,true,3.330209000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,94,true,3.186333000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,95,true,3.206625000,49026
02,WAVE,3b90ec17ea9dde89e995a9a46222a93df0f992d4,1,96,true,3.296750000,49026
